S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.088,1.024,0.192,0.060,1.040,-0.124
0.112,1.040,0.240,0.052,1.032,-0.180
0.108,1.044,0.224,0.048,1.044,-0.068
0.084,1.020,0.192,0.056,1.032,-0.208
0.116,1.048,0.244,0.024,1.048,-0.052
0.108,1.028,0.212,0.060,1.036,-0.196
0.096,1.032,0.212,0.028,1.040,-0.112
0.124,1.052,0.240,0.060,1.040,-0.144
0.108,1.028,0.200,0.044,1.032,-0.168
0.096,1.040,0.216,0.048,1.044,-0.096
0.112,1.056,0.236,0.056,1.032,-0.200
0.100,1.024,0.204,0.044,1.040,-0.044
0.092,1.040,0.208,0.048,1.036,-0.156
0.112,1.052,0.232,0.032,1.044,-0.028
0.108,1.032,0.216,0.052,1.036,-0.204
0.092,1.040,0.208,0.028,1.044,-0.052
0.116,1.044,0.244,0.056,1.032,-0.192
0.108,1.028,0.208,0.036,1.040,-0.120
0.096,1.036,0.220,0.056,1.036,-0.140
0.120,1.048,0.244,0.044,1.032,-0.172
0.100,1.024,0.200,0.048,1.044,-0.080
0.100,1.044,0.232,0.056,1.036,-0.220
0.120,1.052,0.232,0.024,1.044,-0.048
0.092,1.020,0.196,0.064,1.032,-0.200
0.108,1.048,0.240,0.032,1.036,-0.096
0.116,1.040,0.228,0.060,1.036,-0.160
0.092,1.020,0.192,0.040,1.036,-0.168
0.112,1.056,0.240,0.052,1.040,-0.084
0.112,1.040,0.212,0.060,1.032,-0.204
0.088,1.016,0.192,0.036,1.048,-0.040
0.120,1.048,0.244,0.068,1.032,-0.208
0.100,1.032,0.200,0.032,1.040,-0.108
0.100,1.040,0.228,0.056,1.036,-0.136
0.120,1.048,0.236,0.048,1.032,-0.208
0.092,1.028,0.192,0.040,1.044,-0.036
0.104,1.048,0.244,0.064,1.032,-0.204
0.116,1.044,0.224,0.024,1.048,-0.020
0.088,1.020,0.188,0.064,1.032,-0.184
0.116,1.056,0.240,0.036,1.040,-0.132
0.112,1.036,0.216,0.052,1.040,-0.116
0.088,1.020,0.196,0.052,1.032,-0.188
0.120,1.052,0.244,0.040,1.044,-0.064
0.104,1.028,0.200,0.060,1.032,-0.208
0.084,1.024,0.200,0.028,1.048,-0.012
0.116,1.052,0.240,0.068,1.036,-0.196
0.096,1.024,0.196,0.020,1.044,-0.012
0.088,1.032,0.204,0.056,1.040,-0.132
0.120,1.052,0.236,0.060,1.036,-0.192
0.092,1.020,0.192,0.044,1.040,-0.060
0.092,1.036,0.216,0.064,1.032,-0.216
0.120,1.040,0.232,0.028,1.044,-0.008
0.100,1.016,0.200,0.056,1.032,-0.180
0.096,1.036,0.200,0.048,1.040,-0.092
0.108,1.048,0.228,0.048,1.036,-0.156
0.108,1.028,0.224,0.044,1.040,-0.092
0.092,1.028,0.192,0.052,1.036,-0.192
0.116,1.048,0.240,0.032,1.048,-0.040
0.104,1.028,0.212,0.060,1.032,-0.192
0.092,1.036,0.212,0.036,1.040,-0.124
0.116,1.040,0.244,0.056,1.036,-0.136
0.100,1.028,0.208,0.040,1.032,-0.176
0.096,1.036,0.224,0.048,1.040,-0.076
0.120,1.048,0.244,0.056,1.036,-0.208
0.096,1.020,0.192,0.032,1.044,-0.028
0.104,1.044,0.232,0.064,1.036,-0.196
0.120,1.048,0.232,0.036,1.044,-0.116
0.092,1.020,0.188,0.060,1.036,-0.152
0.108,1.048,0.240,0.044,1.032,-0.152
0.116,1.040,0.224,0.048,1.040,-0.096
0.084,1.020,0.192,0.056,1.032,-0.208
0.116,1.052,0.240,0.032,1.044,-0.020
0.104,1.036,0.216,0.064,1.032,-0.200
0.088,1.020,0.200,0.020,1.044,-0.020
0.120,1.048,0.244,0.052,1.036,-0.124
0.096,1.024,0.196,0.056,1.032,-0.196
0.088,1.028,0.212,0.040,1.044,-0.048
0.116,1.048,0.236,0.064,1.032,-0.208
0.092,1.020,0.196,0.024,1.048,-0.008
0.096,1.036,0.228,0.064,1.036,-0.164
0.112,1.040,0.224,0.020,1.048,-0.032
0.084,1.020,0.192,0.056,1.040,-0.112
0.120,1.052,0.248,0.064,1.040,-0.188
0.100,1.036,0.216,0.040,1.040,-0.052
0.084,1.020,0.196,0.064,1.036,-0.208
0.116,1.052,0.240,0.024,1.044,-0.016
0.104,1.020,0.200,0.060,1.032,-0.184
0.080,1.028,0.204,0.024,1.044,-0.024
0.116,1.052,0.240,0.060,1.036,-0.132
0.092,1.020,0.196,0.024,1.048,-0.056
0.088,1.032,0.208,0.044,1.040,-0.064
0.116,1.048,0.232,0.064,1.032,-0.208
0.088,1.020,0.192,0.028,1.048,-0.020
0.104,1.040,0.224,0.064,1.040,-0.168
0.112,1.036,0.212,0.024,1.048,-0.032
0.088,1.020,0.196,0.048,1.044,-0.084
0.108,1.040,0.244,0.028,1.040,-0.112
0.100,1.024,0.188,0.032,1.048,-0.016
0.088,1.028,0.204,0.044,1.032,-0.188
0.116,1.052,0.240,0.020,1.044,-0.016
0.092,1.024,0.196,0.064,1.036,-0.144
0.092,1.032,0.212,0.020,1.044,-0.048
0.120,1.052,0.244,0.052,1.040,-0.092
0.088,1.016,0.196,0.032,1.040,-0.100
0.096,1.040,0.224,0.036,1.048,-0.036
0.120,1.056,0.236,0.044,1.036,-0.168
0.088,1.020,0.188,0.020,1.048,-0.012
0.108,1.040,0.232,0.056,1.036,-0.200
0.120,1.048,0.236,0.024,1.048,-0.040
0.084,1.020,0.196,0.048,1.040,-0.092
0.108,1.052,0.236,0.028,1.040,-0.084
0.100,1.024,0.204,0.036,1.044,-0.028
0.092,1.024,0.204,0.040,1.044,-0.156
0.120,1.048,0.240,0.020,1.048,-0.016
0.092,1.024,0.192,0.064,1.032,-0.212
0.096,1.036,0.224,0.024,1.044,-0.072
0.120,1.048,0.240,0.064,1.032,-0.184
0.084,1.020,0.196,0.040,1.036,-0.144
0.108,1.040,0.236,0.028,1.052,0.000
0.120,1.048,0.228,0.052,1.032,-0.200
0.088,1.024,0.204,0.020,1.048,-0.024
0.108,1.048,0.240,0.064,1.032,-0.200
0.116,1.040,0.220,0.024,1.044,-0.068
0.088,1.024,0.208,0.068,1.032,-0.188
0.116,1.056,0.240,0.036,1.036,-0.132
0.112,1.036,0.212,0.056,1.036,-0.124
0.088,1.032,0.212,0.048,1.036,-0.188
0.116,1.052,0.240,0.020,1.052,-0.020
0.104,1.028,0.200,0.060,1.032,-0.212
0.104,1.040,0.224,0.024,1.044,-0.060
0.120,1.048,0.236,0.064,1.032,-0.196
0.096,1.020,0.196,0.036,1.036,-0.132
0.104,1.044,0.232,0.064,1.036,-0.136
0.120,1.048,0.228,0.056,1.028,-0.192
0.084,1.024,0.192,0.024,1.048,-0.032
0.116,1.048,0.252,0.068,1.032,-0.208
0.108,1.036,0.212,0.028,1.040,-0.096
0.092,1.032,0.216,0.064,1.032,-0.156
0.120,1.052,0.244,0.040,1.036,-0.172
0.104,1.024,0.200,0.044,1.040,-0.092
0.096,1.036,0.228,0.056,1.032,-0.192
0.116,1.052,0.236,0.036,1.048,-0.036
0.096,1.024,0.196,0.064,1.032,-0.204
0.108,1.048,0.236,0.032,1.040,-0.092
0.116,1.044,0.228,0.060,1.040,-0.172
