S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.02,1.032,0.084,-0.112,1.08,-0.06
0.072,1.032,0.052,-0.116,1.072,0.02
0.12,1.036,0.016,-0.096,1.072,-0.024
0.052,1.032,0.084,-0.072,1.088,-0.148
0.024,1.028,0.096,-0.052,1.096,-0.176
0.108,1.036,0.016,-0.06,1.092,-0.1
0.1,1.032,0.04,-0.076,1.076,-0.02
0.028,1.032,0.092,-0.092,1.088,-0.036
0.04,1.036,0.068,-0.104,1.096,-0.108
0.108,1.032,0.024,-0.112,1.096,-0.132
0.088,1.032,0.04,-0.064,1.096,-0.12
0.024,1.032,0.088,-0.076,1.096,-0.136
0.052,1.028,0.072,-0.088,1.092,-0.088
0.044,1.032,0.076,-0.112,1.088,-0.036
0.02,1.032,0.092,-0.12,1.084,-0.04
0.1,1.032,0.02,-0.112,1.076,-0.072
0.108,1.032,0.024,-0.092,1.084,-0.112
0.028,1.032,0.092,-0.076,1.084,-0.108
0.04,1.032,0.076,-0.06,1.084,-0.076
0.112,1.036,0.028,-0.06,1.088,-0.056
0.088,1.032,0.048,-0.072,1.088,-0.096
0.02,1.032,0.088,-0.084,1.092,-0.116
0.052,1.032,0.068,-0.1,1.092,-0.096
0.116,1.032,0.02,-0.116,1.088,-0.064
0.084,1.028,0.048,-0.108,1.08,-0.044
0.02,1.028,0.092,-0.104,1.08,-0.068
0.068,1.036,0.056,-0.092,1.084,-0.1
0.028,1.032,0.088,-0.076,1.084,-0.104
0.032,1.028,0.08,-0.06,1.084,-0.076
0.116,1.036,0.02,-0.06,1.084,-0.068
0.092,1.028,0.032,-0.072,1.092,-0.084
0.024,1.028,0.088,-0.088,1.096,-0.096
0.056,1.032,0.068,-0.104,1.092,-0.096
0.12,1.032,0.024,-0.12,1.092,-0.072
0.076,1.036,0.056,-0.116,1.084,-0.048
0.016,1.032,0.096,-0.108,1.08,-0.052
0.076,1.036,0.048,-0.092,1.084,-0.096
0.12,1.032,0.024,-0.068,1.084,-0.108
0.064,1.032,0.06,-0.052,1.088,-0.1
0.02,1.028,0.088,-0.064,1.092,-0.088
0.092,1.032,0.04,-0.08,1.096,-0.08
0.016,1.032,0.096,-0.088,1.092,-0.072
0.052,1.032,0.064,-0.06,1.08,-0.064
0.116,1.032,0.024,-0.12,1.088,-0.072
0.08,1.036,0.056,-0.068,1.096,-0.108
0.016,1.028,0.092,-0.084,1.096,-0.104
0.088,1.036,0.04,-0.088,1.088,-0.06
0.076,1.036,0.048,-0.104,1.08,0
0.068,1.032,0.056,-0.112,1.08,-0.048
0.048,1.036,0.06,-0.104,1.1,-0.184
0.048,1.032,0.076,-0.1,1.092,-0.168
0.116,1.032,0.024,-0.1,1.072,0
