S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.072,-1.024,-1.496,0.056,-0.196,-1.024
-0.052,-0.832,-1.548,0.084,-0.092,-1.044
-0.044,-0.900,-1.520,-0.004,-0.196,-1.032
-0.016,-0.756,-1.556,-0.004,-0.236,-1.024
-0.068,-0.924,-1.512,0.052,-0.220,-1.024
-0.032,-0.752,-1.560,0.044,-0.112,-1.036
-0.040,-0.788,-1.548,0.064,-0.124,-1.040
-0.032,-0.808,-1.560,0.052,-0.164,-1.032
-0.020,-0.764,-1.556,0.020,-0.084,-1.056
-0.004,-0.764,-1.552,0.084,-0.232,-1.016
-0.048,-0.884,-1.520,0.120,-0.056,-1.036
-0.012,-0.69,1.580,0.112,-0.124,-1.028
-0.036,-0.748,-1.560,0.056,-0.240,-1.020
-0.032,-0.780,-1.560,0.072,-0.124,-1.032
-0.048,-0.760,-1.560,0.024,-0.100,-1.048
-0.092,-1.028,-1.508,0.004,-0.312,-1.016
-0.076,-1.092,-1.492,0.112,0.000,-1.052
-0.064,-1.076,-1.508,0.048,-0.320,-1.008
-0.064,-0.944,-1.512,0.052,-0.280,-1.008
-0.028,-0.924,-1.504,0.048,0.004,-1.064
-0.020,-0.644,-1.572,0.048,-0.068,-1.040
-0.068,-0.876,-1.552,-0.004,-0.340,-1.016
-0.020,-0.640,-1.596,0.136,-0.012,-1.044
-0.068,-1.060,-1.504,0.096,-0.032,-1.048
-0.048,-0.940,-1.520,0.048,-0.252,-1.016
-0.060,-1.024,-1.500,0.076,-0.256,-1.012
-0.108,-1.156,-1.476,0.140,-0.048,-1.036
-0.068,-0.976,-1.496,-0.012,-0.264,-1.028
-0.096,-1.120,-1.492,0.040,-0.312,-1.000
-0.040,-0.768,-1.548,0.080,-0.096,-1.032
-0.064,-0.896,-1.520,0.060,-0.272,-1.012
-0.100,-1.008,-1.512,0.008,-0.096,-1.044
-0.068,-0.940,-1.512,0.004,-0.152,-1.040
-0.096,-1.112,-1.492,0.028,-0.192,-1.032
-0.044,-0.824,-1.544,0.084,-0.072,-1.048
-0.072,-0.968,-1.512,0.056,-0.188,-1.028
-0.016,-0.716,-1.572,0.060,-0.188,-1.032
-0.096,-1.032,-1.492,0.132,-0.208,-1.012
-0.028,-0.752,-1.540,0.120,-0.184,-1.024
-0.096,-1.032,-1.496,0.096,-0.168,-1.024
-0.040,-0.736,-1.560,0.052,-0.164,-1.032
-0.056,-0.856,-1.532,0.060,-0.088,-1.036
-0.036,-0.828,-1.536,0.072,-0.324,-1.004
-0.04,-1.032,-1.500,0.044,-0.364,-1.000
