S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.072,-0.040,-1.036,0.036,-0.100,-1.244
0.008,-0.232,-1.024,0.064,-0.252,-1.232
-0.020,-0.260,-1.024,0.068,-0.168,-1.232
0.052,-0.236,-1.016,0.004,-0.348,-1.220
0.140,-0.032,-1.028,0.056,-0.008,-1.236
0.076,-0.108,-1.024,0.048,0.008,-1.244
0.108,-0.108,-1.020,0.020,-0.516,-1.208
0.048,-0.136,-1.032,0.068,0.036,-1.256
0.176,-0.048,-1.016,0.084,0.044,-1.252
0.096,-0.196,-1.008,-0.008,-0.396,-1.216
0.092,-0.188,-1.012,0.056,-0.136,-1.232
0.060,-0.196,-1.016,0.048,-0.168,-1.236
0.024,-0.172,-1.024,0.004,-0.292,-1.228
0.092,-0.180,-1.020,0.072,-0.160,-1.236
0.152,-0.084,-1.012,0.080,-0.080,-1.240
0.132,-0.048,-1.028,0.008,-0.364,-1.220
0.100,-0.148,-1.016,0.060,-0.012,-1.244
0.084,-0.068,-1.024,0.052,-0.016,-1.256
0.072,-0.136,-1.024,-0.008,-0.468,-1.196
0.112,-0.244,-1.004,0.052,-0.032,-1.252
0.084,-0.296,-1.004,0.040,-0.028,-1.264
0.132,-0.104,-1.012,0.056,-0.316,-1.212
0.088,-0.176,-1.024,0.044,-0.104,-1.260
0.100,-0.060,-1.028,0.040,-0.152,-1.260
0.140,-0.120,-1.016,0.008,-0.244,-1.220
0.148,-0.080,-1.016,0.056,-0.232,-1.232
0.124,-0.160,-1.016,0.048,-0.228,-1.236
0.128,-0.052,-1.024,0.056,-0.192,-1.236
0.052,-0.264,-1.008,0.044,-0.128,-1.252
0.080,-0.124,-1.024,0.036,-0.148,-1.252
0.132,-0.124,-1.012,0.008,-0.332,-1.220
0.076,-0.092,-1.024,0.080,-0.068,-1.248
0.116,-0.076,-1.020,0.072,-0.060,-1.256
0.024,-0.260,-1.012,0.024,-0.348,-1.224
0.076,-0.104,-1.028,0.060,-0.044,-1.260
0.080,-0.196,-1.012,0.056,-0.072,-1.248
0.128,-0.184,-1.008,0.016,-0.340,-1.212
0.112,-0.188,-1.016,0.020,-0.156,-1.252
0.104,0.032,-1.028,0.012,-0.248,-1.244
0.036,-0.188,-1.024,0.068,-0.068,-1.244
0.084,-0.144,-1.020,0.044,-0.328,-1.236
0.072,-0.236,-1.008,0.028,-0.372,-1.228
0.080,-0.244,-1.008,0.064,0.024,-1.252
0.104,-0.236,-1.000,0.016,-0.424,-1.212
0.108,0.028,-1.028,0.008,-0.468,-1.204
0.128,-0.028,-1.024,0.044,-0.004,-1.256
0.096,-0.144,-1.016,0.040,-0.452,-1.196
0.108,-0.044,-1.028,0.028,-0.380,-1.196
0.056,-0.096,-1.028,0.028,-0.088,-1.256
0.004,-0.348,-1.008,0.048,-0.172,-1.248
-0.036,-0.364,-1.004,0.000,-0.200,-1.236
0.100,-0.164,-1.020,0.084,-0.264,-1.228
0.048,-0.204,-1.012,0.052,-0.364,-1.196
0.112,-0.020,-1.032,0.020,-0.104,-1.256
0.112,-0.148,-1.012,0.012,-0.312,-1.200
0.096,-0.124,-1.024,0.016,-0.276,-1.212
0.176,-0.068,-1.020,0.064,-0.160,-1.244
0.136,0.004,-1.024,0.040,-0.248,-1.220
0.076,-0.248,-1.012,0.032,-0.292,-1.228
0.060,-0.192,-1.020,0.036,-0.160,-1.244
0.028,-0.116,-1.036,0.036,-0.236,-1.240
0.072,-0.200,-1.016,0.068,-0.192,-1.248
0.020,-0.296,-1.012,0.008,-0.316,-1.224
0.128,-0.092,-1.020,0.060,-0.052,-1.248
0.112,-0.072,-1.020,0.044,-0.032,-1.252
0.092,-0.068,-1.024,0.020,-0.396,-1.220
0.088,-0.160,-1.020,0.080,0.056,-1.252
0.044,-0.128,-1.028,0.084,0.036,-1.256
0.108,-0.224,-1.004,-0.012,-0.504,-1.204
0.124,-0.128,-1.016,0.052,0.012,-1.264
0.088,-0.160,-1.020,0.048,0.052,-1.260
0.088,-0.104,-1.024,0.028,-0.412,-1.204
0.056,-0.132,-1.028,0.076,-0.004,-1.264
0.136,-0.108,-1.020,0.076,-0.052,-1.256
0.136,-0.144,-1.008,-0.008,-0.360,-1.212
0.140,-0.064,-1.016,0.048,-0.128,-1.244
0.064,-0.240,-1.008,0.048,-0.064,-1.252
0.084,-0.148,-1.024,0.028,-0.324,-1.220
0.072,-0.040,-1.040,0.028,-0.160,-1.236
0.040,-0.228,-1.020,0.024,-0.200,-1.232
0.000,-0.252,-1.020,0.036,-0.160,-1.240
0.060,-0.228,-1.016,0.040,-0.340,-1.220
0.060,-0.204,-1.016,0.040,-0.424,-1.212
0.104,-0.104,-1.020,0.040,-0.032,-1.260
0.092,-0.148,-1.016,0.008,-0.444,-1.200
0.048,-0.172,-1.020,0.004,-0.404,-1.212
0.148,-0.104,-1.016,0.076,-0.024,-1.256
0.104,-0.072,-1.016,0.012,-0.348,-1.208
0.112,-0.136,-1.020,0.020,-0.352,-1.220
0.068,-0.172,-1.016,0.056,-0.124,-1.252
0.072,-0.056,-1.028,0.028,-0.248,-1.240
0.032,-0.152,-1.028,0.056,-0.184,-1.240
0.028,-0.156,-1.020,0.008,-0.332,-1.224
0.036,-0.276,-1.020,0.068,-0.040,-1.248
0.112,-0.036,-1.024,0.040,-0.040,-1.248
0.076,-0.168,-1.020,0.020,-0.404,-1.216
0.084,-0.024,-1.024,0.072,0.024,-1.248
0.124,-0.048,-1.016,0.056,-0.028,-1.248
0.036,-0.060,-1.032,0.028,-0.396,-1.208
0.028,-0.324,-1.008,0.008,-0.120,-1.252
0.052,-0.236,-1.012,0.028,-0.060,-1.268
0.080,-0.228,-1.012,0.040,-0.264,-1.208
0.088,-0.352,-0.992,0.012,-0.284,-1.236
0.132,-0.088,-1.016,0.012,-0.340,-1.228
0.072,0.024,-1.036,0.052,0.012,-1.248
0.132,0.032,-1.024,0.040,-0.496,-1.196
0.056,-0.236,-1.008,0.028,-0.564,-1.192
0.100,-0.084,-1.028,0.052,0.072,-1.280
0.016,-0.288,-1.008,0.040,-0.408,-1.196
0.084,-0.280,-1.000,0.044,-0.320,-1.204
0.020,-0.368,-1.000,0.040,-0.248,-1.236
0.204,0.108,-1.028,0.020,-0.068,-1.244
0.120,-0.004,-1.032,0.032,0.076,-1.272
0.124,-0.012,-1.028,0.032,-0.480,-1.188
0.100,-0.256,-1.008,0.068,0.084,-1.276
0.132,-0.108,-1.024,0.072,0.032,-1.276
0.100,-0.188,-1.016,-0.004,-0.384,-1.204
0.132,-0.128,-1.016,0.052,-0.132,-1.252
0.060,-0.304,-1.000,0.052,-0.132,-1.248
0.092,-0.068,-1.016,0.024,-0.244,-1.228
0.060,-0.048,-1.040,0.036,-0.224,-1.236
0.080,-0.212,-1.012,0.008,-0.296,-1.228
0.044,-0.256,-1.016,0.064,-0.076,-1.252
0.140,-0.128,-1.004,0.016,-0.404,-1.216
0.112,-0.088,-1.024,0.032,-0.408,-1.224
0.096,-0.096,-1.024,0.044,-0.012,-1.252
0.100,-0.080,-1.020,0.048,-0.376,-1.212
0.156,-0.020,-1.016,0.060,-0.308,-1.224
0.036,-0.144,-1.028,0.020,-0.216,-1.248
0.000,-0.356,-1.012,0.056,-0.084,-1.252
0.024,-0.308,-1.000,0.040,0.000,-1.256
0.092,-0.164,-1.012,0.024,-0.464,-1.200
0.108,-0.240,-1.008,0.004,-0.496,-1.204
0.100,-0.032,-1.028,0.048,0.000,-1.264
0.040,-0.080,-1.032,0.036,-0.384,-1.208
0.064,-0.080,-1.028,0.060,-0.272,-1.216
0.048,-0.228,-1.016,0.028,-0.168,-1.256
0.068,-0.152,-1.020,0.036,-0.160,-1.216
