Timestamp (ms), S1_X_g, S1_Y_g, S1_Z_g, S2_X_g, S2_Y_g, S2_Z_g
14402, -0.220, -0.008, -0.888, -0.012, 0.220, -0.924
14438, -0.424, 0.500, -0.956, -0.224, 0.512, -1.016
14473, -0.248, 0.364, -1.012, -0.468, 0.536, -1.128
14508, -0.372, 0.280, -0.916, -0.272, 0.352, -1.000
14543, -0.376, 0.244, -0.816, -0.144, 0.272, -0.840
14579, -0.196, 0.240, -0.936, -0.200, 0.344, -0.916
14614, -0.228, 0.216, -0.940, -0.236, 0.460, -1.056
14649, -0.252, 0.348, -0.928, -0.172, 0.392, -0.980
14685, -0.288, 0.308, -0.840, -0.200, 0.380, -0.948
14719, -0.316, 0.232, -0.924, -0.196, 0.248, -0.988
14755, -0.348, 0.108, -0.972, -0.232, 0.336, -1.060
14790, -0.260, 0.364, -0.932, -0.288, 0.432, -0.952
14825, -0.312, 0.292, -0.948, -0.144, 0.348, -1.008
14861, -0.248, 0.256, -0.968, -0.168, 0.348, -1.004
14896, -0.244, 0.252, -0.892, -0.180, 0.388, -0.964
14931, -0.240, 0.276, -0.916, -0.128, 0.312, -0.960
14966, -0.268, 0.228, -0.916, -0.172, 0.368, -0.996
15001, -0.276, 0.268, -0.928, -0.196, 0.332, -0.980
15037, -0.372, 0.288, -1.000, -0.208, 0.316, -1.052
15072, -0.292, 0.268, -0.920, -0.224, 0.344, -0.992
15108, -0.296, 0.256, -0.936, -0.164, 0.328, -0.992
15142, -0.272, 0.240, -0.928, -0.180, 0.344, -0.984
15178, -0.256, 0.276, -0.920, -0.156, 0.360, -0.980
15213, -0.264, 0.256, -0.928, -0.160, 0.356, -1.004
15248, -0.276, 0.264, -0.928, -0.188, 0.348, -0.992
15284, -0.284, 0.260, -0.916, -0.200, 0.336, -0.976
15318, -0.284, 0.264, -0.940, -0.164, 0.332, -0.984
15354, -0.268, 0.256, -0.932, -0.184, 0.340, -0.996
15389, -0.268, 0.260, -0.928, -0.188, 0.344, -1.004
15424, -0.280, 0.264, -0.924, -0.176, 0.336, -0.988
15460, -0.280, 0.264, -0.928, -0.184, 0.348, -0.992
15495, -0.284, 0.260, -0.932, -0.184, 0.348, -0.988
15530, -0.280, 0.260, -0.928, -0.176, 0.344, -0.992
15565, -0.284, 0.260, -0.928, -0.192, 0.344, -0.988
15600, -0.280, 0.256, -0.928, -0.176, 0.352, -0.988
15636, -0.288, 0.260, -0.928, -0.176, 0.344, -0.984
15671, -0.280, 0.260, -0.924, -0.180, 0.352, -0.988
15707, -0.280, 0.260, -0.932, -0.176, 0.348, -0.992
15741, -0.284, 0.260, -0.928, -0.172, 0.344, -0.988
15777, -0.280, 0.260, -0.928, -0.188, 0.344, -0.988
15812, -0.280, 0.260, -0.924, -0.172, 0.356, -0.992
15847, -0.284, 0.260, -0.928, -0.168, 0.336, -0.988
15883, -0.284, 0.260, -0.928, -0.192, 0.348, -0.988
15917, -0.280, 0.256, -0.928, -0.172, 0.352, -0.996
15953, -0.280, 0.260, -0.924, -0.176, 0.344, -0.992
15988, -0.288, 0.260, -0.944, -0.200, 0.328, -1.000
16023, -0.312, 0.240, -0.920, -0.172, 0.328, -0.980
16059, -0.244, 0.296, -0.928, -0.196, 0.340, -1.000
16094, -0.280, 0.272, -0.928, -0.144, 0.388, -1.000
16129, -0.284, 0.264, -0.924, -0.188, 0.328, -0.988
16164, -0.288, 0.264, -0.928, -0.176, 0.328, -0.984
16199, -0.280, 0.264, -0.928, -0.160, 0.372, -0.996
16235, -0.284, 0.264, -0.924, -0.188, 0.332, -0.988
16270, -0.288, 0.264, -0.924, -0.176, 0.340, -0.988
16306, -0.284, 0.264, -0.924, -0.164, 0.360, -1.000
16340, -0.284, 0.264, -0.924, -0.176, 0.340, -0.996
16376, -0.288, 0.264, -0.924, -0.188, 0.344, -0.992
16411, -0.284, 0.260, -0.924, -0.164, 0.356, -0.992
16446, -0.284, 0.264, -0.924, -0.176, 0.336, -0.984
16482, -0.288, 0.264, -0.924, -0.188, 0.356, -0.992
16517, -0.284, 0.264, -0.928, -0.164, 0.348, -0.992
16552, -0.284, 0.264, -0.924, -0.172, 0.340, -0.988
16587, -0.280, 0.236, -0.964, -0.192, 0.340, -1.020
16622, -0.284, 0.276, -0.924, -0.172, 0.352, -0.992
16658, -0.296, 0.260, -0.932, -0.176, 0.344, -0.988
16693, -0.288, 0.260, -0.924, -0.176, 0.352, -0.988
16728, -0.284, 0.260, -0.924, -0.168, 0.340, -0.988
16763, -0.284, 0.264, -0.924, -0.176, 0.348, -0.992
16798, -0.288, 0.264, -0.924, -0.188, 0.352, -0.992
16834, -0.284, 0.264, -0.932, -0.164, 0.340, -0.988
16869, -0.284, 0.264, -0.924, -0.176, 0.348, -0.988
16905, -0.280, 0.260, -0.924, -0.180, 0.352, -0.996
16939, -0.284, 0.264, -0.924, -0.168, 0.340, -0.992
16975, -0.288, 0.264, -0.932, -0.180, 0.352, -0.992
17010, -0.280, 0.264, -0.928, -0.172, 0.348, -0.992
17045, -0.284, 0.264, -0.928, -0.164, 0.344, -0.992
17081, -0.284, 0.260, -0.920, -0.184, 0.344, -0.992
17116, -0.284, 0.264, -0.928, -0.180, 0.348, -0.992
17151, -0.280, 0.264, -0.924, -0.164, 0.344, -0.992
17186, -0.284, 0.260, -0.928, -0.184, 0.348, -0.992
17221, -0.284, 0.264, -0.920, -0.176, 0.352, -0.992
17257, -0.276, 0.264, -0.924, -0.172, 0.344, -0.992
17292, -0.280, 0.264, -0.928, -0.176, 0.360, -1.016
17328, -0.280, 0.264, -0.932, -0.176, 0.332, -0.992
17362, -0.280, 0.268, -0.928, -0.176, 0.352, -0.992
17398, -0.288, 0.264, -0.928, -0.184, 0.356, -0.992
17433, -0.284, 0.264, -0.928, -0.176, 0.332, -0.984
17468, -0.276, 0.264, -0.924, -0.172, 0.360, -0.992
17504, -0.276, 0.260, -0.924, -0.176, 0.352, -0.996
17538, -0.284, 0.256, -0.924, -0.188, 0.336, -0.992
17574, -0.284, 0.264, -0.928, -0.180, 0.348, -0.992
17609, -0.284, 0.260, -0.928, -0.168, 0.352, -0.988
17644, -0.284, 0.260, -0.928, -0.176, 0.348, -0.988
17680, -0.284, 0.264, -0.924, -0.184, 0.348, -0.988
17715, -0.280, 0.260, -0.928, -0.172, 0.352, -0.988
17750, -0.284, 0.260, -0.924, -0.184, 0.344, -0.988
17785, -0.280, 0.264, -0.928, -0.176, 0.344, -0.992
17821, -0.280, 0.260, -0.924, -0.172, 0.352, -0.992
17856, -0.288, 0.264, -0.928, -0.180, 0.348, -0.988
17891, -0.280, 0.264, -0.928, -0.184, 0.348, -0.988
17927, -0.280, 0.264, -0.928, -0.168, 0.352, -0.988
17961, -0.280, 0.260, -0.928, -0.172, 0.348, -0.988
17997, -0.284, 0.264, -0.920, -0.184, 0.352, -0.992
18032, -0.284, 0.264, -0.924, -0.176, 0.352, -0.992
18067, -0.284, 0.264, -0.928, -0.172, 0.348, -0.984
18103, -0.284, 0.260, -0.924, -0.180, 0.344, -0.984
18138, -0.284, 0.264, -0.928, -0.172, 0.348, -0.992
18173, -0.284, 0.264, -0.924, -0.180, 0.348, -0.992
18208, -0.284, 0.260, -0.924, -0.180, 0.348, -0.992
18243, -0.280, 0.264, -0.928, -0.172, 0.348, -0.988
18279, -0.280, 0.264, -0.924, -0.176, 0.352, -0.988
18314, -0.284, 0.264, -0.928, -0.180, 0.352, -0.992
18349, -0.284, 0.264, -0.928, -0.172, 0.344, -0.988
18384, -0.284, 0.260, -0.924, -0.176, 0.348, -0.988
18420, -0.280, 0.264, -0.928, -0.180, 0.348, -0.988
18455, -0.284, 0.264, -0.924, -0.180, 0.348, -0.992
18490, -0.284, 0.260, -0.924, -0.176, 0.348, -0.988
18526, -0.284, 0.264, -0.932, -0.176, 0.344, -0.992
18560, -0.284, 0.264, -0.924, -0.172, 0.348, -0.984
18596, -0.284, 0.264, -0.928, -0.180, 0.344, -0.984
18631, -0.284, 0.264, -0.924, -0.180, 0.348, -0.992
18666, -0.284, 0.260, -0.928, -0.172, 0.344, -0.988
18702, -0.280, 0.256, -0.924, -0.184, 0.344, -0.992
18737, -0.284, 0.264, -0.928, -0.180, 0.352, -0.988
18772, -0.284, 0.260, -0.928, -0.172, 0.348, -0.988
18807, -0.280, 0.260, -0.924, -0.180, 0.344, -0.988
18842, -0.280, 0.264, -0.924, -0.176, 0.352, -0.988
18878, -0.284, 0.264, -0.928, -0.176, 0.348, -0.988
18913, -0.284, 0.260, -0.924, -0.180, 0.348, -0.992
18949, -0.284, 0.264, -0.924, -0.176, 0.352, -0.992
18983, -0.284, 0.264, -0.928, -0.176, 0.352, -0.988
19019, -0.284, 0.260, -0.924, -0.180, 0.344, -0.992
19054, -0.284, 0.264, -0.928, -0.176, 0.348, -0.988
19089, -0.280, 0.260, -0.928, -0.180, 0.352, -0.988
19125, -0.284, 0.260, -0.924, -0.176, 0.348, -0.988
19159, -0.284, 0.268, -0.924, -0.172, 0.348, -0.992
19195, -0.280, 0.260, -0.924, -0.180, 0.348, -0.992
19230, -0.280, 0.264, -0.932, -0.176, 0.348, -0.992
19265, -0.280, 0.260, -0.928, -0.176, 0.348, -0.992
19301, -0.280, 0.264, -0.932, -0.176, 0.348, -0.996
19336, -0.280, 0.264, -0.928, -0.176, 0.348, -0.992
19371, -0.280, 0.264, -0.928, -0.176, 0.352, -0.992
19406, -0.280, 0.260, -0.928, -0.172, 0.352, -0.984
19441, -0.280, 0.260, -0.928, -0.176, 0.352, -0.988
19477, -0.284, 0.264, -0.932, -0.172, 0.348, -0.992
19512, -0.280, 0.264, -0.932, -0.184, 0.348, -0.992
19548, -0.284, 0.260, -0.928, -0.164, 0.348, -0.996
19582, -0.288, 0.264, -0.924, -0.180, 0.344, -0.988
19618, -0.284, 0.264, -0.928, -0.188, 0.352, -0.992
19653, -0.276, 0.264, -0.932, -0.168, 0.348, -0.992
19688, -0.284, 0.260, -0.928, -0.176, 0.344, -0.988
19724, -0.280, 0.260, -0.924, -0.188, 0.352, -0.992
19759, -0.280, 0.268, -0.924, -0.176, 0.352, -0.988
19794, -0.276, 0.264, -0.924, -0.172, 0.352, -0.988
19829, -0.284, 0.260, -0.928, -0.180, 0.340, -0.992
19864, -0.280, 0.260, -0.928, -0.176, 0.348, -0.984
19900, -0.272, 0.264, -0.924, -0.176, 0.348, -0.992
19935, -0.280, 0.260, -0.924, -0.180, 0.344, -0.984
19970, -0.288, 0.268, -0.928, -0.184, 0.352, -0.992
20005, -0.280, 0.260, -0.928, -0.180, 0.352, -0.988
20041, -0.284, 0.260, -0.928, -0.168, 0.348, -0.988
20076, -0.280, 0.260, -0.924, -0.188, 0.348, -0.992
20111, -0.284, 0.264, -0.924, -0.188, 0.348, -0.992
20147, -0.272, 0.260, -0.932, -0.160, 0.348, -0.988
20181, -0.280, 0.260, -0.932, -0.188, 0.348, -0.992
20217, -0.280, 0.264, -0.920, -0.192, 0.352, -0.996
20252, -0.280, 0.260, -0.928, -0.172, 0.352, -0.984
20287, -0.280, 0.260, -0.928, -0.180, 0.348, -0.996
20323, -0.280, 0.260, -0.928, -0.188, 0.340, -0.984
20358, -0.280, 0.268, -0.928, -0.164, 0.356, -0.988
20393, -0.284, 0.264, -0.924, -0.184, 0.352, -0.996
20428, -0.280, 0.260, -0.924, -0.184, 0.340, -0.984
20463, -0.276, 0.260, -0.928, -0.168, 0.352, -0.988
20499, -0.284, 0.264, -0.928, -0.184, 0.348, -0.996
20534, -0.284, 0.260, -0.924, -0.180, 0.340, -0.988
20570, -0.280, 0.264, -0.932, -0.172, 0.356, -0.992
20604, -0.280, 0.260, -0.928, -0.180, 0.344, -0.992
20639, -0.280, 0.260, -0.928, -0.176, 0.348, -0.984
20675, -0.280, 0.264, -0.928, -0.176, 0.352, -0.988
20710, -0.280, 0.264, -0.932, -0.184, 0.352, -0.992
20746, -0.276, 0.260, -0.928, -0.176, 0.340, -0.992
20780, -0.280, 0.264, -0.932, -0.176, 0.356, -0.992
20816, -0.284, 0.264, -0.924, -0.180, 0.356, -0.988
20851, -0.280, 0.264, -0.928, -0.180, 0.344, -0.984
20886, -0.280, 0.260, -0.924, -0.176, 0.352, -0.992
20922, -0.280, 0.260, -0.924, -0.176, 0.352, -0.996
20957, -0.284, 0.264, -0.924, -0.176, 0.344, -0.992
20992, -0.284, 0.264, -0.928, -0.184, 0.348, -0.988
21027, -0.280, 0.264, -0.924, -0.172, 0.348, -0.992
21062, -0.284, 0.260, -0.936, -0.176, 0.344, -0.984
21098, -0.276, 0.260, -0.924, -0.180, 0.352, -0.988
