Timestamp (ms), S1_X_g, S1_Y_g, S1_Z_g, S2_X_g, S2_Y_g, S2_Z_g
14725, -0.328, 0.220, -0.932, -0.140, 0.480, -1.124
14760, -0.328, 0.224, -0.932, -0.148, 0.476, -1.112
14795, -0.328, 0.224, -0.932, -0.148, 0.480, -1.120
14831, -0.328, 0.224, -0.932, -0.144, 0.480, -1.128
14866, -0.332, 0.220, -0.932, -0.148, 0.468, -1.128
14902, -0.328, 0.224, -0.936, -0.156, 0.476, -1.112
14936, -0.328, 0.220, -0.928, -0.144, 0.480, -1.116
14971, -0.328, 0.220, -0.932, -0.148, 0.472, -1.108
15007, -0.328, 0.220, -0.936, -0.144, 0.480, -1.140
15042, -0.328, 0.224, -0.932, -0.148, 0.476, -1.124
15078, -0.328, 0.220, -0.932, -0.140, 0.480, -1.112
15113, -0.332, 0.224, -0.928, -0.144, 0.476, -1.124
15148, -0.328, 0.220, -0.932, -0.152, 0.468, -1.120
15183, -0.332, 0.224, -0.932, -0.148, 0.476, -1.124
15218, -0.328, 0.220, -0.932, -0.144, 0.472, -1.128
15254, -0.328, 0.220, -0.932, -0.144, 0.472, -1.116
15289, -0.332, 0.220, -0.928, -0.144, 0.476, -1.112
15325, -0.328, 0.220, -0.932, -0.152, 0.464, -1.128
15359, -0.332, 0.220, -0.932, -0.144, 0.480, -1.116
15395, -0.332, 0.220, -0.936, -0.140, 0.476, -1.148
15430, -0.332, 0.224, -0.932, -0.144, 0.480, -1.116
15465, -0.332, 0.224, -0.936, -0.144, 0.484, -1.116
15501, -0.332, 0.224, -0.936, -0.148, 0.476, -1.112
15536, -0.332, 0.224, -0.932, -0.144, 0.468, -1.120
15571, -0.332, 0.220, -0.932, -0.144, 0.476, -1.124
15606, -0.328, 0.220, -0.932, -0.144, 0.484, -1.108
15642, -0.336, 0.224, -0.932, -0.148, 0.472, -1.120
15677, -0.332, 0.220, -0.928, -0.148, 0.476, -1.112
15712, -0.328, 0.224, -0.928, -0.148, 0.484, -1.116
15748, -0.328, 0.220, -0.932, -0.148, 0.472, -1.116
15782, -0.328, 0.220, -0.932, -0.148, 0.484, -1.120
15818, -0.332, 0.224, -0.932, -0.148, 0.468, -1.120
15853, -0.328, 0.224, -0.928, -0.144, 0.476, -1.116
15889, -0.328, 0.224, -0.932, -0.144, 0.480, -1.120
15924, -0.332, 0.224, -0.932, -0.152, 0.476, -1.108
15958, -0.332, 0.224, -0.936, -0.144, 0.480, -1.120
15994, -0.332, 0.228, -0.928, -0.148, 0.480, -1.100
16029, -0.328, 0.220, -0.932, -0.144, 0.476, -1.116
16065, -0.332, 0.224, -0.932, -0.140, 0.480, -1.120
16100, -0.332, 0.224, -0.932, -0.144, 0.480, -1.112
16136, -0.332, 0.220, -0.932, -0.148, 0.480, -1.120
16170, -0.332, 0.220, -0.936, -0.160, 0.472, -1.104
16205, -0.332, 0.224, -0.932, -0.148, 0.480, -1.120
16241, -0.328, 0.224, -0.932, -0.144, 0.476, -1.120
16276, -0.332, 0.224, -0.936, -0.140, 0.480, -1.120
16312, -0.328, 0.220, -0.936, -0.140, 0.480, -1.112
16347, -0.328, 0.224, -0.932, -0.152, 0.472, -1.120
16382, -0.332, 0.224, -0.932, -0.144, 0.484, -1.112
16417, -0.332, 0.220, -0.932, -0.148, 0.476, -1.128
16452, -0.336, 0.224, -0.932, -0.152, 0.476, -1.116
16488, -0.332, 0.224, -0.932, -0.148, 0.484, -1.124
16523, -0.328, 0.220, -0.932, -0.148, 0.468, -1.116
16559, -0.328, 0.220, -0.936, -0.144, 0.472, -1.120
16593, -0.332, 0.224, -0.928, -0.144, 0.476, -1.120
16629, -0.328, 0.220, -0.932, -0.144, 0.472, -1.120
16664, -0.332, 0.224, -0.932, -0.148, 0.472, -1.108
16699, -0.328, 0.220, -0.932, -0.148, 0.484, -1.124
16735, -0.336, 0.224, -0.932, -0.152, 0.472, -1.128
16769, -0.328, 0.220, -0.932, -0.144, 0.472, -1.112
16805, -0.328, 0.224, -0.928, -0.148, 0.476, -1.120
16840, -0.328, 0.216, -0.928, -0.152, 0.480, -1.116
16876, -0.332, 0.224, -0.932, -0.148, 0.476, -1.128
16911, -0.328, 0.220, -0.928, -0.140, 0.484, -1.116
16946, -0.332, 0.220, -0.928, -0.144, 0.480, -1.116
16981, -0.328, 0.220, -0.932, -0.144, 0.476, -1.120
17016, -0.328, 0.224, -0.932, -0.148, 0.480, -1.120
17052, -0.332, 0.224, -0.936, -0.144, 0.476, -1.124
17087, -0.328, 0.220, -0.936, -0.140, 0.472, -1.124
17123, -0.328, 0.220, -0.932, -0.152, 0.472, -1.108
17158, -0.332, 0.224, -0.928, -0.152, 0.480, -1.112
17192, -0.332, 0.228, -0.932, -0.140, 0.476, -1.124
17228, -0.332, 0.224, -0.932, -0.144, 0.476, -1.132
17263, -0.328, 0.220, -0.928, -0.156, 0.476, -1.116
17299, -0.332, 0.220, -0.932, -0.148, 0.480, -1.116
17334, -0.332, 0.228, -0.932, -0.152, 0.480, -1.116
17370, -0.328, 0.220, -0.936, -0.148, 0.480, -1.120
17404, -0.332, 0.220, -0.932, -0.148, 0.480, -1.116
17439, -0.328, 0.216, -0.928, -0.148, 0.480, -1.136
17475, -0.328, 0.220, -0.932, -0.140, 0.476, -1.120
17510, -0.328, 0.220, -0.932, -0.144, 0.480, -1.112
17546, -0.328, 0.220, -0.936, -0.148, 0.484, -1.116
17580, -0.328, 0.220, -0.932, -0.140, 0.480, -1.120
17616, -0.332, 0.220, -0.932, -0.152, 0.472, -1.120
17651, -0.332, 0.220, -0.928, -0.144, 0.476, -1.128
17686, -0.332, 0.224, -0.932, -0.148, 0.480, -1.120
17722, -0.328, 0.224, -0.932, -0.144, 0.484, -1.136
17757, -0.328, 0.220, -0.928, -0.148, 0.480, -1.108
17792, -0.332, 0.224, -0.928, -0.144, 0.484, -1.108
17827, -0.328, 0.220, -0.928, -0.152, 0.476, -1.116
17863, -0.332, 0.224, -0.936, -0.144, 0.476, -1.120
17898, -0.324, 0.220, -0.936, -0.148, 0.480, -1.116
17933, -0.328, 0.220, -0.932, -0.144, 0.472, -1.112
17969, -0.332, 0.220, -0.932, -0.144, 0.480, -1.116
18003, -0.332, 0.224, -0.932, -0.148, 0.484, -1.116
18039, -0.328, 0.224, -0.936, -0.140, 0.488, -1.116
18074, -0.328, 0.220, -0.928, -0.148, 0.480, -1.124
18110, -0.332, 0.224, -0.928, -0.148, 0.476, -1.120
18145, -0.328, 0.224, -0.936, -0.140, 0.480, -1.116
18180, -0.328, 0.216, -0.932, -0.148, 0.476, -1.112
18215, -0.328, 0.220, -0.932, -0.144, 0.484, -1.124
18250, -0.324, 0.220, -0.936, -0.144, 0.472, -1.120
18286, -0.328, 0.224, -0.932, -0.148, 0.484, -1.116
18321, -0.332, 0.224, -0.932, -0.136, 0.484, -1.124
18357, -0.332, 0.224, -0.932, -0.148, 0.472, -1.120
18391, -0.328, 0.220, -0.932, -0.148, 0.480, -1.124
18426, -0.332, 0.224, -0.928, -0.144, 0.480, -1.112
18462, -0.328, 0.224, -0.932, -0.140, 0.488, -1.116
18497, -0.328, 0.220, -0.932, -0.144, 0.476, -1.120
18533, -0.328, 0.224, -0.928, -0.156, 0.472, -1.112
18568, -0.328, 0.220, -0.932, -0.152, 0.480, -1.116
18603, -0.328, 0.224, -0.932, -0.144, 0.484, -1.120
18638, -0.328, 0.220, -0.936, -0.156, 0.468, -1.116
18673, -0.336, 0.224, -0.932, -0.140, 0.476, -1.116
18709, -0.332, 0.224, -0.928, -0.144, 0.480, -1.120
18744, -0.328, 0.224, -0.928, -0.144, 0.476, -1.128
18780, -0.332, 0.220, -0.932, -0.132, 0.480, -1.136
18814, -0.332, 0.220, -0.928, -0.148, 0.472, -1.116
18850, -0.328, 0.224, -0.928, -0.148, 0.476, -1.124
18885, -0.328, 0.216, -0.932, -0.152, 0.476, -1.112
18920, -0.328, 0.220, -0.932, -0.140, 0.476, -1.136
18956, -0.328, 0.220, -0.932, -0.140, 0.484, -1.124
18991, -0.332, 0.220, -0.932, -0.144, 0.476, -1.112
19026, -0.332, 0.224, -0.928, -0.148, 0.484, -1.124
19061, -0.332, 0.220, -0.932, -0.144, 0.480, -1.116
19097, -0.328, 0.224, -0.932, -0.148, 0.472, -1.120
19132, -0.332, 0.220, -0.932, -0.148, 0.476, -1.108
19167, -0.328, 0.220, -0.928, -0.144, 0.476, -1.116
19202, -0.328, 0.224, -0.928, -0.148, 0.472, -1.108
19237, -0.332, 0.224, -0.928, -0.148, 0.468, -1.116
19273, -0.332, 0.224, -0.936, -0.152, 0.472, -1.112
19308, -0.328, 0.220, -0.932, -0.148, 0.480, -1.124
19344, -0.328, 0.220, -0.932, -0.148, 0.480, -1.116
19379, -0.332, 0.220, -0.928, -0.148, 0.472, -1.120
19413, -0.328, 0.220, -0.932, -0.144, 0.480, -1.136
19449, -0.328, 0.224, -0.932, -0.148, 0.480, -1.112
19484, -0.328, 0.220, -0.928, -0.148, 0.476, -1.124
19520, -0.328, 0.224, -0.936, -0.156, 0.472, -1.124
19555, -0.328, 0.220, -0.932, -0.152, 0.472, -1.116
19591, -0.332, 0.224, -0.932, -0.148, 0.476, -1.120
19625, -0.332, 0.220, -0.928, -0.156, 0.472, -1.116
19660, -0.332, 0.224, -0.936, -0.148, 0.476, -1.116
19696, -0.332, 0.224, -0.928, -0.148, 0.476, -1.112
19731, -0.332, 0.224, -0.928, -0.144, 0.480, -1.116
19767, -0.328, 0.224, -0.928, -0.152, 0.472, -1.124
19802, -0.328, 0.228, -0.928, -0.144, 0.480, -1.124
19837, -0.332, 0.224, -0.932, -0.148, 0.476, -1.124
19872, -0.332, 0.224, -0.928, -0.144, 0.480, -1.128
19908, -0.332, 0.224, -0.932, -0.144, 0.480, -1.124
19943, -0.328, 0.224, -0.928, -0.152, 0.468, -1.124
19978, -0.332, 0.224, -0.932, -0.148, 0.476, -1.124
20013, -0.328, 0.224, -0.932, -0.152, 0.476, -1.116
20048, -0.332, 0.224, -0.932, -0.144, 0.484, -1.120
20084, -0.328, 0.220, -0.936, -0.140, 0.480, -1.120
20119, -0.332, 0.220, -0.932, -0.148, 0.480, -1.120
20155, -0.332, 0.220, -0.932, -0.144, 0.484, -1.124
20190, -0.332, 0.224, -0.928, -0.152, 0.480, -1.116
20224, -0.332, 0.220, -0.932, -0.144, 0.468, -1.120
20260, -0.328, 0.220, -0.932, -0.148, 0.476, -1.120
20295, -0.328, 0.224, -0.932, -0.144, 0.480, -1.112
20331, -0.332, 0.224, -0.928, -0.144, 0.472, -1.120
20366, -0.328, 0.220, -0.936, -0.148, 0.480, -1.120
20402, -0.332, 0.224, -0.932, -0.144, 0.480, -1.120
20436, -0.332, 0.224, -0.932, -0.152, 0.476, -1.116
20471, -0.332, 0.224, -0.932, -0.148, 0.472, -1.124
20507, -0.332, 0.224, -0.932, -0.152, 0.476, -1.120
20542, -0.328, 0.224, -0.932, -0.144, 0.464, -1.108
20578, -0.332, 0.220, -0.928, -0.148, 0.480, -1.120
20613, -0.328, 0.224, -0.928, -0.144, 0.472, -1.124
20648, -0.332, 0.224, -0.936, -0.144, 0.476, -1.132
20683, -0.328, 0.220, -0.928, -0.144, 0.476, -1.124
20718, -0.328, 0.224, -0.932, -0.152, 0.468, -1.112
20754, -0.332, 0.220, -0.928, -0.152, 0.480, -1.124
20789, -0.332, 0.224, -0.932, -0.140, 0.480, -1.120
20824, -0.332, 0.220, -0.932, -0.144, 0.480, -1.116
20859, -0.332, 0.224, -0.928, -0.152, 0.476, -1.132
20895, -0.332, 0.224, -0.928, -0.144, 0.484, -1.120
20930, -0.328, 0.220, -0.932, -0.144, 0.476, -1.124
20965, -0.332, 0.220, -0.932, -0.148, 0.480, -1.136
21001, -0.332, 0.224, -0.928, -0.144, 0.480, -1.116
21035, -0.332, 0.224, -0.928, -0.148, 0.480, -1.124
21071, -0.328, 0.220, -0.932, -0.144, 0.480, -1.116
21106, -0.328, 0.220, -0.932, -0.144, 0.476, -1.116
