S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.052,-0.880,-1.528,0.040,-0.292,-1.012
-0.072,-0.832,-1.524,0.020,-0.204,-1.028
-0.060,-0.916,-1.500,0.52,-0.148,-1.040
-0.092,-0.920,-1.512,0.020,-0.208,-1.028
-0.088,-0.964,-1.492,0.132,-0.152,-1.028
-0.084,-0.908,-1.508,0.072,-0.224,-1.016
-0.060,-0.836,-1.512,0.056,-0.160,-1.032
-0.068,-0.880,-1.520,0.060,-0.208,-1.020
-0.044,-0.780,-1.532,0.108,-0.192,-1.024
-0.084,-0.944,-1.512,0.120,-0.212,-1.016
-0.064,-0.808,-1.516,0.044,-0.088,-1.048
-0.092,-0.924,-1.500,0.072,-0.200,-1.016
-0.048,-0.716,-1.552,0.040,-0.180,-1.028
-0.080,-0.852,-1.524,0.076,-0.224,-1.024
-0.052,-0.756,-1.532,0.116,-0.284,-1.008
-0.088,-0.924,-1.508,0.072,-0.060,-1.036
-0.068,-0.800,-1.544,0.088,-0.048,-1.040
-0.072,-0.876,-1.524,002,-0.212,-1.032
-0.044,-0.728,-1.540,0.064,-0.220,-1.024
-0.064,-0.864,-1.516,0.092,-0.264,-1.012
-0.068,-0.776,-1.548,0.096,-0.048,-1.040
-0.080,-0.884,-1.520,0.004,-0.140,-1.044
-0.084,-0.860,-1.520,0.000,-0.156,-1.040
-0.060,-0.804,-1.536,0.040,-0.224,-1.024
-0.052,-0.772,-1.528,0.056,-0.272,-1.020
-0.056,-0.752,-1.544,0.112,-0.140,-1.032
-0.060,-0.744,-1.556,0.080,-0.100,-1.028
-0.072,-0.856,-1.528,0.112,-0.068,-1.040
-0.052,-0.780,-1.552,-0.012,-0.244,-1.020
-0.084,-0.892,-1.524,0.040,-0.31,1.008
-0.064,-0.884,-1.524,0.068,-0.184,-1.032
-0.072,-0.864,-1.524,0.076,-0.096,-1.040
-0.088,-0.992,-1.500,0.056,-0.112,-1.036
-0.092,-0.880,-1.520,0.024,-0.200,-1.028
-0.096,-1.000,-1.496,0.116,-0.220,-1.016
-0.104,-0.916,-1.504,0.072,-0.100,-1.040
-0.072,-0.972,-1.492,0.076,-0.148,-1.040
-0.080,-0.800,-1.528,0.112,-0.220,-1.024
-0.048,-0.856,-1.512,0.072,-0.072,-1.040
-0.072,-0.792,-1.540,-0.004,-0.244,-1.032
-0.036,-0.796,-1.540,-0.024,-0.248,-1.028
-0.048,-0.832,-1.532,0.072,-0.104,-1.040
-0.056,-0.904,-1.508,0.084,-0.180,-1.032
-0.060,-0.920,-1.504,0.104,-0.148,-1.028
-0.056,-0.76,-1.496,0.064,-0.160,-1.028
-0.040,-0.836,-1.524,0.084,-0.108,-1.032
-0.076,-0.948,-1.496,-0.016,-0.216,-1.028
-0.040,-0.832,-1.524,0.064,-0.096,-1.040
-0.048,-0.860,-1.516,0.072,-0.152,-1.028
-0.048,-0.832,-1.540,0.080,-0.164,-1.028
-0.048,-0.916,-1.500,0.056,-0.216,-1.028
-0.072,-0.944,-1.512,0.112,-0.136,-1.028
-0.064,-0.980,-1.484,0.040,-0.13,-1.036
-0.060,-0.948,-1.500,0.064,-0.228,-1.024
-0.052,-0.872,-1.520,0.052,-0.224,-1.024
-0.060,-0.908,-1.516,0.092,-0.224,-1.020
-0.032,-0.784,-1.532,0.100,-0.160,-1.020
-0.076,-0.940,-1.488,0.016,-0.168,-1.032
-0.060,-0.820,-1.528,0.012,-0.152,-1.02
-0.088,-0.920,-1.508,0.044,-0.140,-1.040
-0.044,-0.760,-1.540,0.068,-0.128,-1.032
-0.072,-0.828,-1.528,0.092,-0.192,-1.028
-0.060,-0.816,-1.540,0.064,-0.080,-1.040
-0.080,-0.868,-1.536,0.092,-0.072,-1.036
-0.076,-0.912,-1512,-0.008,-0.204,-1.036
-0.072,-0.880,-1.512,0.064,-0.156,-1.032
-0.060,-0.796,-1.528,0.064,-0.204,-1.028
-0.060,-0.892,-1.512,0.080,-0.104,-1.036
-0.060,-0.812,-1.536,0.088,-0.096,-1.036
-0.080,-0.928,-1.512,0.004,-0.140,-1.040
-0.084,-0.876,-1.516,0.072,-0.280,-1.012
-0.068,-0.928,-1.516,0.044,-0.172,-1.040
-0.060,-0.772,-1.536,0.080,-0.100,-1.036
-0.048,-0.748,-1.548,0.060,-0.136,-1.036
-0.032,-0.756,-1.536,0.060,-0.164,-1.040
-0.032,-0.684,-1.556,0.104,-0.216,-1.020
-0.060,-0.768,-1.524,0.112,-0.232,-1.012
-0.032,-0.680,-1.556,0.080,-0.208,-1.020
-0.044,-0.740,-1.552,0.060,-0.180,-1.024
-0.040,-0.756,-1.552,0.076,-0.160,-1.028
-0.020,-0.684,-1.552,0.084,-0.224,-1.016
-0.024,-0.760,-1.552,0.028,-0.132,-1.036
-0.040,-0.732,-1.548,0.032,-0.100,-1.040
-0.016,-0.724,-1.556,0.028,-0.144,-1.036
-0.036,-0.740,-1.552,0.056,-0.168,-1.028
-0.036,-0.840,-1.520,0.068,-0.216,-1.024
-0.020,-0.732,-1.552,0.036,-0.084,-1.044
-0.036,-0.796,-1.532,0.056,-0.084,-1.036
-0.036,-0.780,-1.540,0.012,-0.220,-1.032
-0.024,-0.768,-1.544,0.028,-0.204,-1.028
-0.040,-0.732,-1.544,0.072,-0.176,-1.032
-0.040,-0.860,-1.524,0.068,-0.112,-1.032
-0.032,-0.712,-1.556,0.036,-0.100,-1.044
-0.072,-0.908,-1.532,0.104,-0.160,-1.024
-0.020,-0.708,-1.552,0.072,-0.172,-1.028
-0.056,-0.908,-1.516,0.088,-0.228,-1.020
-0.080,-0.960,-1.508,0.056,-0.172,-1.024
-0.076,-0.972,-1.512,0.040,-0.108,-1.048
-0.100,-0.952,-1.512,0.064,-0.236,-1.016
-0.060,-0.876,-1.516,0.120,-0.204,-1.012
-0.088,-0.924,-1.512,0.128,-0.168,-1.016
-0.040,-0.848,-1.528,0.068,-0.112,-1.036
-0.072,-0.944,-1.508,0.064,-0.116,-1.040
-0.064,-0.964,-1.496,0.032,-0.232,-1.024
-0.076,-0.916,-1.512,0.096,-0.244,-1.020
-0.044,-0.900,-1.500,0.072,-0.268,-1.008
-0.040,-0.840,-1.524,0.136,-0.048,-1.036
-0.052,-0.864,-1.524,0.024,-0.260,-1.020
-0.056,-0.936,-1.500,0.048,-0.228,-1.028
-0.056,-0.892,-1.520,0.052,-0.228,-1.028
-0.076,-0.980,-1.508,0.100,-0.228,-1.020
-0.044,-0.816,-1.544,0.072,-0.112,-1.032
-0.068,-0.960,-1.508,0.020,-0.188,-1.032
-0.036,-0.808,-1.536,0.044,-0.228,-1.020
-0.068,-1.012,-1.492,0.060,-0.160,-1.032
-0.060,-0.900,-1.500,0.064,-0.188,-1.032
-0.052,-0.936,-1.504,0.108,-0.200,-1.024
-0.036,-0.888,-1.516,0.052,-0.076,-1.036
-0.032,-0.832,-1.536,0.064,-0.072,-1.036
-0.048,-0.848,-1.528,0.004,-0.264,-1.024
-0.056,-0.924,-1.504,0.076,-0.108,-1.032
-0.064,-0.964,-1.508,0.072,-0.176,-1.028
-0.040,-0.908,-1.512,0.088,-0.096,-1.036
-0.044,-0.888,-1.520,0.128,-0.104,-1.028
-0.032,-0.896,-1.512,0.008,-0.164,-1.032
-0.024,-0.820,-1.536,0.020,-0.248,-1.028
-0.056,-0.856,-1.528,0.036,-0.252,-1.020
-0.048,-0.920,-1.512,0.084,-0.116,-1.028
-0.036,-0.796,-1.532,0.064,-0.088,-1.040
-0.048,-0.928,-1.520,0.024,-0.156,-1.044
-0.032,-0.748,-1.540,0.092,-0.252,-1.012
-0.044,-0.900,-1.512,0.052,-0.10,-1.036
-0.052,-0.828,-1.532,0.080,-0.124,-1.032
-0.056,-1.000,-1.488,0.056,-0.116,-1.040
-0.032,-0.820,-1.532,0.028,-0.060,-1.056
-0.044,-0.904,-1.508,0.048,-0.276,-1.020
-0.032,-0.796,-1.532,0.024,-0.284,-1.020
-0.032,-0.844,-1.532,0.100,-0.128,-1.028
-0.040,-0.796,-1.544,0.076,-0.144,-1.028
-0.048,-0.960,-1.504,0.068,-0.100,-1.036
