S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.140,-0.136,-1.008,0.096,0.132,-1.248
0.128,-0.028,-1.036,0.092,0.120,-1.244
0.072,-0.252,-1.012,0.020,-0.080,-1.256
0.064,-0.228,-1.012,0.060,0.012,-1.252
0.040,-0.108,-1.032,0.068,-0.020,-1.244
0.080,-0.096,-1.028,0.052,0.036,-1.260
0.028,-0.140,-1.024,0.000,-0.112,-1.248
0.132,-0.060,-1.028,-0.008,-0.132,-1.248
0.108,0.000,-1.036,0.040,-0.048,-1.248
0.100,-0.096,-1.024,0.032,-0.016,-1.248
0.048,-0.264,-1.008,0.048,0.036,-1.252
-0.004,-0.208,-1.016,0.068,-0.040,-1.248
0.124,-0.040,-1.028,-0.004,-0.040,-1.256
0.080,-0.004,-1.052,-0.012,-0.068,-1.260
0.120,-0.012,-1.040,0.036,-0.068,-1.244
0.040,-0.296,-1.008,0.028,-0.012,-1.248
0.024,-0.232,-1.016,0.048,0.020,-1.248
0.136,-0.080,-1.028,0.064,-0.032,-1.244
0.100,-0.080,-1.028,0.004,-0.036,-1.252
0.164,-0.052,-1.024,-0.008,-0.052,-1.256
0.052,-0.328,-0.996,0.028,-0.096,-1.244
0.052,-0.244,-1.012,0.032,0.016,-1.256
0.060,-0.136,-1.020,0.020,0.032,-1.256
0.008,-0.156,-1.032,0.052,-0.132,-1.240
0.100,-0.080,-1.036,0.048,0.092,-1.260
0.072,-0.076,-1.032,0.072,0.092,-1.260
0.112,0.044,-1.044,0.028,-0.076,-1.248
0.044,-0.276,-1.008,0.044,0.020,-1.248
0.104,-0.280,-0.992,0.060,0.012,-1.252
0.120,-0.100,-1.020,0.060,0.020,-1.260
0.156,-0.080,-1.016,0.012,-0.036,-1.244
0.052,-0.228,-1.008,-0.012,-0.080,-1.244
0.052,-0.172,-1.008,0.036,-0.092,-1.244
0.068,-0.168,-1.012,0.028,0.012,-1.240
0.128,-0.032,-1.036,0.052,0.060,-1.260
0.176,-0.068,-1.020,0.064,-0.044,-1.244
0.064,-0.192,-1.004,0.000,-0.048,-1.256
0.004,-0.172,-1.024,-0.008,-0.064,-1.260
0.056,-0.248,-1.000,0.028,-0.056,-1.248
0.120,-0.012,-1.036,0.036,-0.020,-1.244
0.160,-0.088,-1.016,0.048,0.012,-1.252
0.076,-0.148,-1.020,0.076,-0.040,-1.244
-0.008,-0.200,-1.024,0.004,-0.012,-1.256
0.020,-0.260,-1.000,0.004,-0.004,-1.260
0.088,-0.036,-1.036,0.028,-0.092,-1.248
0.096,-0.076,-1.024,0.024,0.004,-1.248
0.072,-0.024,-1.036,0.064,0.080,-1.252
0.092,-0.188,-1.016,0.024,-0.076,-1.256
0.060,-0.156,-1.032,0.048,0.040,-1.252
0.160,-0.040,-1.004,0.008,-0.012,-1.252
0.116,0.028,-1.052,0.028,-0.120,-1.248
0.072,-0.232,-1.008,0.052,0.036,-1.256
0.040,-0.124,-1.024,0.044,0.036,-1.256
0.004,-0.140,-1.028,0.068,-0.052,-1.248
0.060,-0.128,-1.032,0.012,-0.024,-1.256
0.048,-0.160,-1.020,0.024,-0.008,-1.256
0.120,0.052,-1.048,0.036,-0.036,-1.256
0.072,-0.176,-1.020,0.028,-0.024,-1.244
0.068,-0.180,-1.016,0.056,0.028,-1.248
0.128,-0.180,-1.004,0.048,-0.024,-1.248
0.140,-0.120,-1.020,0.020,-0.004,-1.256
0.144,-0.100,-1.016,-0.008,-0.048,-1.248
0.052,-0.332,-0.996,0.032,-0.108,-1.240
0.048,-0.284,-1.004,0.044,-0.068,-1.244
0.128,-0.092,-1.016,0.056,0.088,-1.252
0.144,-0.056,-1.028,0.044,-0.060,-1.252
0.136,-0.120,-1.008,0.056,-0.028,-1.248
0.000,-0.252,-1.000,-0.004,-0.088,-1.260
0.052,-0.316,-1.004,0.024,-0.072,-1.244
0.088,-0.080,-1.020,0.040,-0.036,-1.256
0.056,-0.084,-1.024,0.040,0.048,-1.260
0.048,-0.116,-1.036,0.008,-0.148,-1.252
0.132,-0.116,-1.020,-0.008,-0.144,-1.244
0.092,-0.020,-1.040,0.100,0.116,-1.244
0.112,-0.068,-1.036,0.024,-0.056,-1.256
0.100,-0.072,-1.028,0.008,-0.092,-1.248
0.044,-0.272,-1.012,0.040,-0.032,-1.252
0.168,-0.024,-1.032,0.012,-0.076,-1.240
0.140,0.004,-1.028,0.000,-0.064,-1.256
0.160,-0.136,-1.020,0.092,0.052,-1.240
0.116,-0.040,-1.028,0.028,-0.012,-1.256
0.036,-0.292,-1.004,0.020,-0.060,-1.252
0.128,-0.096,-1.020,0.048,-0.048,-1.256
0.100,-0.072,-1.032,-0.004,-0.064,-1.252
0.172,-0.068,-1.020,0.000,-0.036,-1.256
0.160,-0.020,-1.036,0.068,-0.032,-1.240
0.080,-0.232,-1.008,0.040,0.024,-1.256
0.064,-0.204,-1.008,0.024,-0.028,-1.252
0.028,-0.180,-1.020,0.060,-0.064,-1.248
0.120,-0.068,-1.028,0.040,0.072,-1.252
0.064,-0.088,-1.036,0.060,0.080,-1.260
0.156,-0.024,-1.032,-0.008,-0.192,-1.244
0.072,-0.284,-1.000,0.040,0.016,-1.248
0.064,-0.224,-1.012,0.052,0.028,-1.252
0.040,-0.172,-1.020,0.024,-0.052,-1.260
0.008,-0.176,-1.020,0.076,-0.004,-1.244
0.072,-0.076,-1.040,0.068,-0.024,-1.240
0.156,-0.080,-1.020,0.028,-0.032,-1.252
0.112,0.036,-1.044,0.040,0.004,-1.252
0.064,-0.216,-1.012,0.056,0.008,-1.252
0.076,-0.196,-1.012,0.012,-0.056,-1.256
0.004,-0.156,-1.024,0.028,-0.084,-1.252
0.076,-0.080,-1.032,0.008,-0.120,-1.244
0.036,-0.104,-1.024,0.092,0.104,-1.248
0.116,0.032,-1.048,0.032,-0.060,-1.260
0.124,0.000,-1.040,0.024,-0.072,-1.252
0.080,-0.192,-1.012,0.064,-0.012,-1.248
0.012,-0.164,-1.024,0.012,0.008,-1.256
0.040,-0.176,-1.016,0.032,0.028,-1.260
0.028,-0.120,-1.024,0.024,-0.092,-1.244
0.068,-0.224,-1.004,0.044,-0.028,-1.252
0.120,0.016,-1.032,0.032,-0.028,-1.252
0.108,-0.212,-1.012,0.024,-0.044,-1.256
0.080,-0.184,-1.020,0.032,-0.100,-1.248
0.152,-0.116,-1.012,0.024,-0.068,-1.248
0.148,-0.032,-1.040,0.084,0.020,-1.248
0.100,-0.216,-1.008,0.032,0.004,-1.256
0.084,-0.184,-1.012,0.036,-0.016,-1.252
0.064,-0.224,-1.016,0.024,-0.108,-1.252
0.172,-0.044,-1.020,0.016,-0.016,-1.256
0.144,-0.032,-1.032,0.008,-0.060,-1.252
0.132,-0.156,-1.012,0.084,0.032,-1.244
0.108,-0.068,-1.036,0.036,0.000,-1.252
0.044,-0.260,-1.012,0.024,-0.032,-1.256
0.096,-0.084,-1.020,0.056,-0.060,-1.248
0.036,-0.092,-1.028,0.020,0.036,-1.252
0.128,-0.092,-1.028,0.048,0.064,-1.256
0.084,-0.064,-1.036,0.008,-0.132,-1.240
0.116,-0.004,-1.036,0.052,0.016,-1.248
0.044,-0.304,-1.004,0.044,0.008,-1.252
0.092,-0.316,-0.996,0.016,-0.072,-1.252
0.096,-0.076,-1.024,0.024,-0.088,-1.252
0.132,-0.068,-1.016,0.012,-0.052,-1.244
0.016,-0.208,-1.016,0.092,0.024,-1.248
0.060,-0.088,-1.024,0.032,0.016,-1.256
0.084,-0.120,-1.016,0.024,-0.016,-1.248
0.080,0.016,-1.048,0.024,-0.116,-1.248
0.080,-0.096,-1.020,0.048,0.020,-1.244
0.004,-0.204,-1.032,0.044,-0.004,-1.244
0.132,-0.044,-1.032,0.064,-0.016,-1.260
0.096,0.028,-1.044,0.040,0.008,-1.252
0.104,-0.108,-1.024,0.048,-0.008,-1.260
0.068,-0.076,-1.028,0.024,-0.076,-1.248
0.056,-0.172,-1.012,0.080,0.036,-1.256
0.168,-0.044,-1.028,0.080,-0.012,-1.244
0.164,-0.004,-1.028,0.016,-0.056,-1.256
0.108,-0.208,-1.008,0.036,-0.016,-1.252
0.084,-0.168,-1.016,0.060,0.012,-1.248
0.044,-0.196,-1.016,0.044,-0.032,-1.248
0.048,-0.056,-1.028,0.020,0.000,-1.248
0.020,-0.140,-1.024,0.020,-0.016,-1.260
0.048,-0.136,-1.020,0.040,-0.048,-1.244
0.064,-0.188,-1.012,0.040,-0.016,-1.252
0.124,0.048,-1.036,0.024,-0.040,-1.256
0.052,-0.244,-1.004,0.056,-0.028,-1.244
0.096,-0.236,-1.008,0.056,0.036,-1.256
0.004,-0.180,-1.012,0.084,0.072,-1.248
0.036,-0.192,-1.012,-0.008,-0.168,-1.252
0.064,-0.104,-1.016,0.040,-0.008,-1.248
0.104,-0.028,-1.032,0.052,0.016,-1.248
0.144,-0.060,-1.028,0.020,-0.060,-1.252
0.072,-0.184,-1.004,0.076,-0.060,-1.240
0.128,-0.156,-1.020,0.060,-0.104,-1.244
0.000,-0.236,-1.004,0.040,0.040,-1.256
0.076,-0.032,-1.032,0.032,-0.072,-1.240
0.100,-0.096,-1.020,0.048,-0.044,-1.252
0.148,-0.048,-1.028,0.032,-0.012,-1.252
0.156,-0.064,-1.024,0.016,-0.076,-1.248
0.112,-0.184,-1.016,-0.004,-0.116,-1.248
0.000,-0.208,-1.012,0.084,0.076,-1.240
0.060,-0.312,-1.000,0.040,-0.036,-1.248
0.104,-0.084,-1.020,0.020,-0.076,-1.248
0.108,-0.108,-1.020,0.048,-0.032,-1.252
0.156,-0.084,-1.020,0.000,-0.032,-1.256
0.044,-0.224,-1.004,0.004,0.012,-1.256
0.096,-0.208,-1.004,0.056,-0.080,-1.240
0.040,-0.260,-0.996,0.044,0.004,-1.256
0.052,-0.248,-1.004,0.024,-0.040,-1.252
