S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.076,-0.112,-1.016,0.012,-0.056,-1.256
-0.012,-0.244,-1.020,0.052,-0.056,-1.248
0.004,-0.284,-0.992,0.064,0.040,-1.260
0.088,-0.012,-1.044,0.044,-0.008,-1.248
0.100,-0.064,-1.028,0.040,-0.048,-1.248
0.072,-0.088,-1.032,0.000,-0.076,-1.244
-0.008,-0.192,-1.016,0.008,-0.064,-1.256
-0.008,-0.216,-1.020,0.044,-0.032,-1.244
0.068,-0.092,-1.032,0.068,0.012,-1.264
0.076,-0.132,-1.020,0.040,-0.068,-1.248
0.104,-0.084,-1.024,0.036,0.000,-1.256
0.032,-0.148,-1.020,0.020,-0.080,-1.252
0.060,-0.132,-1.020,0.060,-0.032,-1.252
0.012,-0.212,-1.016,0.000,-0.056,-1.244
0.012,-0.244,-1.008,0.076,0.012,-1.240
0.092,-0.048,-1.032,0.036,-0.076,-1.236
0.104,-0.076,-1.032,0.024,-0.016,-1.256
0.120,-0.140,-1.016,0.036,-0.088,-1.244
0.140,-0.128,-1.012,0.008,-0.136,-1.248
0.172,-0.072,-1.020,0.092,0.096,-1.252
0.092,-0.164,-1.012,-0.004,-0.136,-1.256
0.044,-0.232,-1.000,0.032,-0.052,-1.256
0.064,-0.196,-1.016,0.060,0.012,-1.248
0.092,-0.012,-1.032,0.056,-0.016,-1.252
0.136,-0.036,-1.028,0.036,-0.060,-1.244
0.004,-0.224,-1.000,0.056,0.004,-1.260
0.044,-0.140,-1.028,-0.008,-0.124,-1.244
0.064,-0.148,-1.008,0.024,-0.044,-1.252
0.116,-0.032,-1.036,0.044,0.024,-1.256
0.060,-0.080,-1.028,0.044,-0.008,-1.252
0.068,-0.208,-1.016,0.076,0.020,-1.252
0.160,-0.024,-1.016,-0.016,-0.084,-1.248
0.156,0.028,-1.044,0.088,0.028,-1.244
0.112,-0.184,-1.000,0.048,-0.040,-1.248
0.096,-0.168,-1.016,0.020,-0.068,-1.248
0.092,-0.212,-1.012,0.032,-0.048,-1.248
0.136,-0.048,-1.016,0.064,0.032,-1.248
0.176,-0.008,-1.036,-0.004,-0.104,-1.256
0.036,-0.232,-1.008,0.104,0.104,-1.248
0.080,-0.248,-1.008,0.052,0.004,-1.244
0.072,-0.148,-1.016,0.020,-0.108,-1.248
0.064,-0.036,-1.032,0.012,-0.068,-1.252
0.076,-0.104,-1.012,0.008,-0.032,-1.260
0.000,-0.248,-1.024,0.068,-0.036,-1.240
0.012,-0.268,-1.000,0.056,0.008,-1.252
0.088,-0.012,-1.040,0.048,-0.032,-1.248
0.096,-0.112,-1.024,0.044,-0.036,-1.252
0.048,-0.120,-1.028,0.016,-0.072,-1.248
0.056,-0.180,-1.016,-0.016,-0.120,-1.252
0.020,-0.200,-1.032,0.096,0.040,-1.244
0.168,-0.016,-1.032,-0.004,-0.100,-1.248
0.108,-0.196,-1.012,0.032,-0.052,-1.260
0.088,-0.164,-1.020,0.064,0.028,-1.252
0.052,-0.140,-1.024,0.040,-0.032,-1.256
0.116,-0.076,-1.024,0.064,-0.004,-1.252
0.020,-0.160,-1.024,-0.004,-0.060,-1.252
0.052,-0.180,-1.016,-0.004,-0.072,-1.260
0.052,-0.196,-1.012,0.036,-0.080,-1.248
0.112,-0.008,-1.040,0.024,-0.028,-1.248
0.108,-0.084,-1.028,0.024,0.000,-1.252
0.144,-0.168,-1.016,0.012,-0.124,-1.248
0.080,-0.088,-1.016,0.084,0.064,-1.248
0.124,-0.084,-1.020,0.088,0.064,-1.240
0.052,-0.268,-1.004,0.036,-0.040,-1.256
0.060,-0.224,-1.016,0.052,-0.020,-1.248
0.052,-0.092,-1.028,0.048,-0.044,-1.252
0.100,-0.152,-1.024,0.072,0.072,-1.256
0.052,-0.184,-1.016,-0.012,-0.132,-1.252
0.160,-0.052,-1.032,-0.012,-0.128,-1.252
0.108,0.000,-1.040,0.036,-0.040,-1.248
0.092,-0.132,-1.020,0.028,-0.048,-1.252
0.036,-0.200,-1.016,0.016,-0.028,-1.252
0.052,-0.136,-1.012,0.028,-0.092,-1.240
0.020,-0.156,-1.024,0.076,0.056,-1.252
0.004,-0.204,-1.016,0.080,0.072,-1.248
0.080,-0.064,-1.032,0.028,-0.044,-1.260
0.100,-0.068,-1.036,0.060,-0.016,-1.244
0.072,-0.096,-1.032,0.032,-0.048,-1.256
0.108,-0.192,-1.008,0.068,0.036,-1.248
0.068,-0.184,-1.028,0.000,-0.076,-1.252
0.180,-0.024,-1.024,0.016,-0.068,-1.264
0.076,-0.268,-1.004,0.028,-0.024,-1.252
0.072,-0.204,-1.016,0.032,-0.032,-1.260
0.092,-0.148,-1.016,0.040,-0.008,-1.248
0.152,-0.076,-1.024,0.072,0.048,-1.248
0.088,-0.100,-1.024,-0.012,-0.092,-1.248
-0.016,-0.256,-1.004,-0.024,-0.124,-1.240
0.044,-0.304,-1.004,0.056,-0.016,-1.248
0.108,-0.020,-1.032,0.016,-0.084,-1.248
0.056,-0.044,-1.036,0.020,-0.064,-1.256
0.068,-0.188,-1.020,0.012,-0.076,-1.252
0.032,-0.228,-1.008,0.080,0.028,-1.244
0.160,-0.032,-1.036,0.092,0.024,-1.244
0.116,-0.136,-1.008,0.036,0.008,-1.256
0.100,-0.116,-1.024,0.056,-0.040,-1.244
0.060,-0.256,-1.012,0.044,-0.060,-1.248
0.000,-0.208,-1.012,-0.016,-0.076,-1.248
0.144,-0.036,-1.036,0.084,0.000,-1.244
0.140,-0.100,-1.020,0.084,0.012,-1.244
0.124,-0.068,-1.020,0.040,-0.048,-1.256
0.052,-0.220,-1.016,0.060,0.008,-1.252
0.032,-0.164,-1.024,0.060,0.004,-1.248
0.048,-0.144,-1.028,0.020,-0.064,-1.256
0.144,-0.112,-1.024,0.016,-0.036,-1.244
0.096,-0.104,-1.024,0.000,-0.080,-1.252
0.116,-0.028,-1.036,0.044,-0.044,-1.248
0.112,-0.052,-1.032,0.032,-0.040,-1.252
0.060,-0.180,-1.016,0.020,-0.032,-1.252
0.020,-0.136,-1.028,0.064,-0.056,-1.244
0.024,-0.156,-1.020,0.048,0.008,-1.260
0.048,-0.156,-1.024,0.060,0.016,-1.256
0.060,-0.192,-1.008,0.016,-0.048,-1.252
0.112,-0.028,-1.032,0.044,-0.008,-1.244
0.096,-0.172,-1.012,0.052,-0.016,-1.244
0.148,-0.148,-1.020,0.004,-0.036,-1.260
0.080,-0.096,-1.020,0.052,-0.020,-1.240
0.128,-0.092,-1.020,0.032,-0.020,-1.244
0.060,-0.276,-1.004,0.048,-0.048,-1.256
0.096,-0.096,-1.024,0.044,-0.024,-1.252
0.076,-0.128,-1.016,0.040,-0.032,-1.252
0.152,-0.100,-1.020,0.080,0.012,-1.252
0.132,-0.112,-1.024,-0.004,-0.084,-1.252
0.148,-0.100,-1.020,0.000,-0.092,-1.260
0.052,-0.280,-1.000,0.036,-0.028,-1.248
0.060,-0.212,-1.016,0.024,-0.060,-1.252
0.060,-0.096,-1.024,0.040,-0.012,-1.256
0.128,-0.076,-1.024,0.024,-0.032,-1.252
0.016,-0.176,-1.012,0.052,-0.016,-1.244
0.056,-0.156,-1.024,0.024,-0.032,-1.248
0.056,-0.176,-1.016,0.048,-0.048,-1.244
0.116,-0.012,-1.036,0.032,-0.040,-1.248
0.136,-0.032,-1.032,0.052,-0.008,-1.244
0.020,-0.192,-1.020,0.028,-0.048,-1.260
0.020,-0.164,-1.024,0.020,-0.076,-1.244
0.000,-0.200,-1.020,0.004,-0.120,-1.252
0.100,-0.008,-1.040,0.040,-0.024,-1.248
0.104,-0.080,-1.028,0.028,-0.032,-1.244
0.052,-0.088,-1.028,0.056,0.012,-1.252
0.044,-0.176,-1.020,0.028,-0.056,-1.256
0.004,-0.204,-1.024,0.028,-0.024,-1.252
0.128,-0.072,-1.028,0.008,-0.068,-1.248
0.088,-0.056,-1.036,0.040,-0.060,-1.244
0.100,-0.096,-1.028,0.036,-0.036,-1.248
0.064,-0.220,-1.020,0.056,0.028,-1.248
0.004,-0.172,-1.024,0.028,-0.064,-1.252
0.128,-0.088,-1.024,0.052,-0.028,-1.256
0.088,-0.096,-1.032,0.008,-0.080,-1.252
0.140,-0.040,-1.028,0.052,-0.028,-1.244
0.056,-0.220,-1.016,0.040,-0.040,-1.244
0.040,-0.160,-1.024,0.048,-0.004,-1.256
0.064,-0.160,-1.024,0.076,-0.008,-1.256
0.000,-0.200,-1.024,0.080,-0.028,-1.244
0.124,-0.084,-1.028,0.004,-0.020,-1.256
0.120,-0.068,-1.024,0.028,-0.060,-1.244
0.104,-0.060,-1.032,0.044,-0.036,-1.248
0.080,-0.236,-1.008,0.052,0.016,-1.252
0.112,-0.196,-1.012,0.028,-0.060,-1.252
0.144,-0.072,-1.024,0.040,-0.032,-1.256
0.012,-0.184,-1.016,0.012,-0.036,-1.252
0.080,-0.252,-1.004,0.060,-0.016,-1.244
0.068,-0.180,-1.012,0.036,-0.032,-1.252
0.080,-0.152,-1.020,0.028,-0.032,-1.252
0.052,-0.096,-1.020,0.004,-0.128,-1.252
0.040,-0.220,-1.032,-0.004,-0.096,-1.252
-0.004,-0.224,-1.012,0.096,0.052,-1.240
0.112,0.064,-1.056,0.032,-0.036,-1.256
0.120,0.008,-1.036,0.016,-0.076,-1.244
