S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.068,-0.856,-1.504,0.064,-0.120,-1.032
-0.040,-0.792,-1.544,0.052,-0.068,-1.048
-0.088,-0.936,-1.504,0.012,-0.160,-1.044
-0.052,-0.860,-1.504,0.096,-0.264,-1.004
-0.100,-0.960,-1.484,0.068,-0.272,-1.008
-0.084,-0.820,-1.524,0.108,-0.096,-1.040
-0.068,-0.828,-1.524,0.072,-0.124,-1.032
-0.048,-0.776,-1.528,0.064,-0.176,-1.032
-0.044,-0.812,-1.528,0.108,-0.324,-0.992
-0.032,-0.784,-1.528,0.092,-0.272,-1.000
-0.032,-0.764,-1.540,0.116,0.000,-1.044
-0.084,-0.772,-1.540,0.024,-0.260,-1.020
-0.072,-0.908,-1.520,0.072,-0.152,-1.032
-0.048,-0.796,-1.536,0.076,-0.276,-1.020
-0.056,0.848,-1.532,0.100,-0.332,-0.996
-0.040,-0.752,-1.536,0.100,0.020,-1.044
-0.032,-0.788,-1.532,-0.024,-0.240,-1.036
-0.076,-0.768,-1.528,0.040,-0.276,-1.012
-0.072,-0.976,-1.500,0.052,-0.232,-1.024
-0.052,-0.824,-1.524,0.084,-0.124,-1.028
-0.036,-0.836,-1.528,0.116,-0.016,-1.040
-0.056,-0.836,-1.512,0.012,-0.136,-1.044
-0.020,-0.760,-1.548,0.024,-0.152,-1.040
-0.084,-0.788,-1.520,0.012,-0.272,-1.020
-0.068,-0.888,-1.508,0.088,-0.040,-1.032
-0.080,-0.780,-1.544,0.040,-0.144,-1.040
-0.128,-1.036,-1.500,0.096,-0.192,-1.040
-0.092,-1.032,-1.476,0.084,-0.204,-1.020
-0.100,-1.056,-1.472,0.120,-0.220,-1.012
-0.096,-0.964,-1.500,0.060,-0.228,-1.016
-0.060,-0.952,-1.512,0.072,-0.116,-1.048
-0.064,-0.808,-1.528,0.036,-0.068,-1.044
-0.012,-0.768,-1.528,-0.008,-0.268,-1.020
-0.016,-0.724,-1.556,-0.020,-0.312,-1.024
-0.036,-0.744,-1.528,0.112,-0.136,-1.024
-0.040,-0.780,-1.536,0.060,0.000,-1.052
-0.060,-0.772,-1.540,0.044,-0.172,-1.032
-0.060,-0.900,-1.508,0.052,-0.112,-1.036
-0.096,-1.012,-1.484,0.112,-0.072,-1.028
-0.072,-0.912,-1.492,-0.012,-0.288,-1.024
-0.112,-1.012,-1.492,-0.032,-0.236,-1.024
