Timestamp (ms), S1_X_g, S1_Y_g, S1_Z_g, S2_X_g, S2_Y_g, S2_Z_g
17759, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
17792, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
17826, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
17860, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
17894, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
17929, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
17962, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
17996, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18030, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18064, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18098, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18131, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18165, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18199, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18233, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18267, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18300, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18334, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18368, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18402, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18436, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18469, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18503, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18537, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18571, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18605, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18639, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18673, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18707, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18741, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18774, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18808, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18842, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18876, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18910, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18943, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
18977, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19011, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19045, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19079, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19112, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19146, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19180, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19214, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19248, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19281, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19316, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19350, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19384, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19418, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19451, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19485, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19519, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19553, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19586, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19620, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19654, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19688, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19722, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19755, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19789, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19823, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19857, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19891, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19924, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19958, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
19993, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20027, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20061, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20094, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20128, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20162, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20196, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20230, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20263, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
20297, -1.024, -0.004, -0.004, -0.980, -0.004, -0.004
